state_name,county_fips,county_name,votes_gop_20,votes_dem_20,total_votes_20,per_gop_20,per_dem_20,per_point_diff_20,votes_dem_16,votes_gop_16,total_votes_16,per_dem_16,per_gop_16,state_abbr
Alabama,01071,Jackson County,19670,3717,23636,0.8322051108478592,0.15726011169402607,0.6749449991538331,3663,16643,20785,0.176232860236,0.800721674284,AL
Alabama,01073,Jefferson County,138843,181688,325848,0.426097444207115,0.5575851317178562,-0.1314876875107412,151581,130614,290111,0.522493114704,0.450220777564,AL
Alabama,01075,Lamar County,6174,978,7193,0.858334491867093,0.13596552203531212,0.7223689698317809,1035,5819,6931,0.14932910114,0.839561390853,AL
Alabama,01077,Lauderdale County,31721,11915,44339,0.7154198335551095,0.26872505018155574,0.4466947833735538,9877,27735,38813,0.254476592894,0.714580166439,AL
Alabama,01079,Lawrence County,12322,3562,16031,0.7686357681991142,0.22219449815981535,0.5464412700392989,3611,10732,14623,0.246939752445,0.733912329891,AL
Alabama,01081,Lee County,42221,27860,71449,0.590924995451301,0.38992848045459,0.20099651499671095,20987,34321,57668,0.363928001665,0.595148089062,AL
Alabama,01083,Limestone County,34640,13672,49235,0.7035645374225652,0.27768863613283234,0.42587590128973285,9340,28824,39400,0.237055837563,0.731573604061,AL
Alabama,01085,Lowndes County,1836,4972,6835,0.2686174103877103,0.7274323335771763,-0.458814923189466,4882,1751,6676,0.731276213301,0.262282804074,AL
Alabama,01087,Macon County,1541,7108,8723,0.1766594061676029,0.8148572738736674,-0.6381978677060645,7237,1394,8748,0.82727480567,0.159350708733,AL
Alabama,01089,Madison County,102780,87286,194767,0.5277074658438031,0.4481560017867503,0.07955146405705282,62435,89199,159473,0.391508280399,0.559336063158,AL
Alabama,01091,Marengo County,5343,5488,10900,0.4901834862385321,0.50348623853211,-0.013302752293577969,5607,5224,10948,0.512148337596,0.477164778955,AL
Alabama,01093,Marion County,12205,1463,13807,0.8839718983124502,0.10596074454986601,0.7780111537625841,1432,11273,12912,0.110904584882,0.873063816605,AL
Alabama,01095,Marshall County,33191,5943,39655,0.8369940738872778,0.1498676081200353,0.6871264657672425,4913,29217,34965,0.140511940512,0.835607035607,AL
Alabama,01097,Mobile County,101243,79474,183164,0.5527450809110961,0.43389530693804457,0.11884977397305152,68429,91087,163387,0.418815450434,0.557492334151,AL
Alabama,01099,Monroe County,6147,4455,10668,0.5762092238470191,0.4176040494938133,0.1586051743532058,4310,5771,10185,0.423171330388,0.566617574865,AL
Alabama,01101,Montgomery County,33311,64529,99139,0.3360029857069367,0.6508941990538537,-0.314891213346917,58669,33928,94572,0.620363321068,0.358753119316,AL
Alabama,01103,Morgan County,39664,13234,53722,0.7383194966680318,0.24634228062990954,0.4919772160381222,11216,37392,49991,0.224360384869,0.747974635434,AL
Alabama,01105,Perry County,1339,3860,5230,0.2560229445506692,0.7380497131931166,-0.4820267686424474,3823,1403,5255,0.727497621313,0.266983824929,AL
Alabama,01107,Pickens County,5594,4022,9668,0.5786098469176665,0.41601158460901944,0.16259826230864705,3972,5454,9494,0.418369496524,0.574468085106,AL
Alabama,01109,Pike County,8042,5636,13841,0.5810273824145654,0.40719601184885484,0.17383137056571057,5039,7681,13025,0.386871401152,0.589712092131,AL
Alabama,01111,Randolph County,8559,2203,10837,0.7897942234935867,0.20328504198578942,0.5865091815077973,2290,7697,10130,0.226061204344,0.75982230997,AL
Alabama,01113,Russell County,9864,11228,21329,0.46246893900323505,0.5264194289465047,-0.06395048994326968,9577,9210,19136,0.500470317726,0.48129180602,AL
Alabama,01115,St. Clair County,36166,7744,44441,0.8137980693503747,0.1742535046466101,0.6395445647037645,5550,31579,37937,0.146295173577,0.832406357909,AL
Alabama,01117,Shelby County,79700,33268,114950,0.6933449325793823,0.28941278816876903,0.4039321444106133,22927,72846,99208,0.231100314491,0.734275461656,AL
Alabama,01119,Sumter County,1598,4648,6291,0.2540136703226832,0.7388332538547131,-0.4848195835320299,4739,1581,6391,0.741511500548,0.247379126897,AL
Alabama,01121,Talladega County,22235,13138,35663,0.623475310545944,0.3683930123657572,0.25508229818018674,12108,20596,33218,0.364501174062,0.620025287495,AL
Alabama,01123,Tallapoosa County,14963,5859,20991,0.7128293077985803,0.2791196226954409,0.43370968510313945,5271,12967,18504,0.284857328145,0.700767401643,AL
Alabama,01125,Tuscaloosa County,51117,37765,90172,0.566883289712993,0.41881071729583463,0.14807257241715832,31746,47701,81708,0.388529886914,0.583798404073,AL
Alabama,01127,Walker County,26002,4834,31170,0.8341995508501765,0.15508501764517163,0.6791145332050048,4486,24208,29243,0.153404233492,0.827822042882,AL
Alabama,01129,Washington County,6564,2258,8876,0.7395223073456512,0.254393871113114,0.48512843623253715,2366,6031,8492,0.278615167216,0.710197833255,AL
Alabama,01131,Wilcox County,1833,4048,5903,0.3105200745383703,0.6857530069456209,-0.3752329324072506,4329,1737,6095,0.710254306809,0.284987694832,AL
Alabama,01133,Winston County,10195,974,11284,0.9034916696207019,0.08631690889755406,0.8171747607231479,871,9225,10255,0.0849341784495,0.899561189664,AL
Alaska,02901,District 1,3511,3477,7360,0.47703804347826084,0.4724184782608696,0.004619565217391264,NA,NA,NA,NA,NA,NA
